Order_ID,Order_Date,Order_Time,Pickup_Time,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Category
kusr680208929,2022-03-16,20:45:00,20:50:00,21.173493,72.801953,21.253493,72.881953,NULL
kuvs476700943,2022-03-27,21:40:00,21:50:00,23.399250,85.390464,23.509250,85.500464,NULL
kuxi900317544,2022-03-23,17:15:00,17:20:00,22.307898,73.167788,22.437898,73.297788,NULL
kuyo148592510,2022-03-27,23:15:00,23:20:00,17.431668,78.408321,17.511668,78.488321,NULL
kuyx431574512,2022-03-05,08:10:00,08:25:00,0.000000,0.000000,0.010000,0.010000,NULL
kvco933548933,2022-02-13,10:20:00,10:25:00,9.957144,76.296783,9.967144,76.306783,NULL
kvcz166491796,2022-03-13,11:00:00,11:15:00,19.091458,72.827808,19.111458,72.847808,NULL
kvdb347586430,2022-03-17,13:25:00,13:30:00,0.000000,0.000000,0.040000,0.040000,NULL
kvhz604281505,2022-03-04,21:30:00,21:35:00,12.308500,76.665808,12.418500,76.775808,NULL
kvom307816509,2022-03-23,23:45:00,00:00:00,22.761593,75.886362,22.851593,75.976362,NULL
kvpp186722056,2022-03-16,17:40:00,17:45:00,0.000000,0.000000,0.080000,0.080000,NULL
kvpp711739118,2022-03-23,21:10:00,21:25:00,18.539299,73.897902,18.649299,74.007902,NULL
kvqk488778566,2022-03-18,22:15:00,22:30:00,21.186884,72.793616,21.296884,72.903616,NULL
kvqt411182558,2022-03-08,18:10:00,18:25:00,19.120083,72.907385,19.250083,73.037385,NULL
kvrc415722445,2022-03-27,20:30:00,20:35:00,26.902908,75.792934,26.972908,75.862934,NULL
kvry471667682,2022-03-28,17:50:00,18:05:00,13.045479,80.233110,13.095479,80.283110,NULL
kvvx658240160,2022-02-17,11:55:00,12:00:00,25.452350,81.841889,25.472350,81.861889,NULL
kvwa018084722,2022-04-03,20:25:00,20:30:00,21.170096,72.789122,21.200096,72.819122,NULL
kvyb034466446,2022-03-21,18:40:00,18:55:00,26.902908,75.792934,26.932908,75.822934,NULL
kwac459258247,2022-03-18,21:35:00,21:40:00,23.371292,85.327872,23.501292,85.457872,NULL
kwdb419640562,2022-03-21,21:55:00,22:10:00,12.316967,76.603067,12.366967,76.653067,NULL
kwfd664813511,2022-02-17,22:40:00,22:55:00,23.234249,77.434007,23.294249,77.494007,NULL
kwfu638099359,2022-04-01,15:35:00,15:45:00,12.299524,76.642620,12.339524,76.682620,NULL
kwhr378253810,2022-03-08,18:55:00,19:00:00,21.175104,72.804342,21.265104,72.894342,NULL
kwme384075462,2022-03-20,21:00:00,21:05:00,0.000000,0.000000,0.130000,0.130000,NULL
kwmv603335255,2022-02-11,11:00:00,11:10:00,26.471617,80.313564,26.491617,80.333564,NULL
kwol878349166,2022-03-19,21:25:00,21:35:00,12.934179,77.615797,12.984179,77.665797,NULL
kwqd776233935,2022-03-20,20:25:00,20:40:00,23.355164,85.324097,23.435164,85.404097,NULL
kwqq384615851,2022-03-04,18:15:00,18:25:00,13.026286,80.275235,13.096286,80.345235,NULL
kwrz074096500,2022-03-11,20:30:00,20:35:00,17.411028,78.329645,17.471028,78.389645,NULL
kwsy380735365,2022-03-01,21:35:00,21:45:00,12.986047,80.218114,13.016047,80.248114,NULL
kwtn302347049,2022-03-02,18:35:00,18:45:00,17.433809,78.386744,17.563809,78.516744,NULL
kwtu191738232,2022-03-28,20:50:00,21:00:00,12.913041,77.683237,12.943041,77.713237,NULL
kwvo176250144,2022-03-06,21:40:00,21:50:00,26.905287,75.794592,27.045287,75.934592,NULL
kwxx332327932,2022-03-07,10:30:00,10:45:00,11.021278,76.995017,11.031278,77.005017,NULL
kwym935514073,2022-03-18,21:40:00,21:50:00,26.913483,75.803139,27.003483,75.893139,NULL
kxae102783915,2022-03-19,17:15:00,17:20:00,22.748060,75.893400,22.798060,75.943400,NULL
kxaj772064408,2022-03-29,19:25:00,19:30:00,19.121999,72.908493,19.211999,72.998493,NULL
kxap223756568,2022-04-04,22:40:00,22:45:00,11.003008,76.975440,11.133009,77.105440,NULL
kxat721434811,2022-03-26,08:55:00,09:10:00,19.065838,72.832658,19.075838,72.842658,NULL
kxcm483694128,2022-03-25,23:40:00,23:50:00,18.516216,73.842527,18.586216,73.912527,NULL
kxdc810247309,2022-03-15,11:50:00,12:00:00,23.416792,85.316842,23.426792,85.326842,NULL
kxdi659246557,2022-03-26,16:45:00,16:50:00,12.906229,77.596791,12.946229,77.636791,NULL
kxea958988934,2022-03-13,10:45:00,11:00:00,26.910262,75.783013,26.930262,75.803013,NULL
kxew723813918,2022-03-09,18:25:00,18:40:00,21.149669,72.772629,21.179669,72.802629,NULL
kxfb230420855,2022-02-18,21:15:00,21:30:00,27.160832,78.011608,27.230832,78.081608,NULL
kxho775409661,2022-04-03,19:35:00,19:45:00,23.357804,85.325146,23.417804,85.385146,NULL
kxiq267446974,2022-02-16,18:35:00,18:40:00,9.991703,76.293136,10.071703,76.373136,NULL
kxjf507291796,2022-03-18,21:55:00,22:10:00,22.307898,73.167788,22.397898,73.257788,NULL
kxmi763162719,2022-03-19,18:25:00,18:35:00,26.913483,75.803139,26.963483,75.853139,NULL
kxqf101800161,2022-03-07,23:25:00,23:30:00,11.003681,76.975525,11.063681,77.035525,NULL
kxsb919855631,2022-04-06,19:20:00,19:25:00,21.160522,72.771477,21.230522,72.841477,NULL
kxuj354929120,2022-03-16,23:30:00,23:35:00,18.533811,73.899315,18.623811,73.989315,NULL
kxve993725643,2022-04-05,20:40:00,20:50:00,12.323978,76.627961,12.383978,76.687961,NULL
kxxb357556348,2022-03-26,16:00:00,16:05:00,21.175104,72.804342,21.215104,72.844342,NULL
kxxs780016603,2022-03-06,17:45:00,17:50:00,26.902908,75.792934,26.982908,75.872934,NULL
kxzd788904424,2022-03-14,18:25:00,18:35:00,22.725748,75.898497,22.835748,76.008497,NULL
kxzh492306910,2022-03-27,22:25:00,22:35:00,12.913041,77.683237,13.023041,77.793237,NULL
kycu582332122,2022-03-19,20:25:00,20:40:00,17.430448,78.418213,17.490448,78.478213,NULL
kydb020843838,2022-03-17,10:20:00,10:25:00,22.311603,73.165012,22.321603,73.175012,NULL
kydr306556074,2022-03-30,10:55:00,11:10:00,11.024839,77.007003,11.034839,77.017003,NULL
kyid549519579,2022-03-04,18:20:00,18:25:00,11.008638,76.984311,11.138638,77.114311,NULL
kyie269208930,2022-03-27,21:35:00,21:45:00,12.935662,77.614130,13.005662,77.684130,NULL
kyjn239561446,2022-04-06,19:25:00,19:40:00,11.021278,76.995017,11.131278,77.105017,NULL
kylw026216930,2022-02-17,18:55:00,19:10:00,19.876428,75.364792,19.926428,75.414792,NULL
kynv850632058,2022-04-05,21:20:00,21:30:00,17.438263,78.397865,17.468263,78.427865,NULL
kyok633376595,2022-02-15,09:10:00,09:15:00,10.028047,76.310019,10.048047,76.330019,NULL
kyqs785360825,2022-03-13,18:20:00,18:30:00,11.022477,76.995667,11.052477,77.025667,NULL
kyrp142473722,2022-03-12,20:40:00,20:45:00,23.351489,85.324253,23.461489,85.434253,NULL
kyvg259122174,2022-03-27,20:00:00,20:10:00,11.022169,76.999594,11.152169,77.129594,NULL
kzbu064137694,2022-03-20,21:30:00,21:35:00,26.892312,75.806896,26.982312,75.896896,NULL
kzcq628805577,2022-02-11,09:25:00,09:30:00,25.454648,81.834502,25.464648,81.844502,NULL
kzec642267375,2022-02-11,00:00:00,00:10:00,23.234249,77.434007,23.294249,77.494007,NULL
kzgu903683293,2022-04-06,19:50:00,20:05:00,12.970324,77.645748,13.050324,77.725748,NULL
kzkp077768149,2022-03-14,22:25:00,22:40:00,19.207222,72.972281,19.317222,73.082281,NULL
kzns698108345,2022-03-07,08:45:00,08:50:00,21.173493,72.801953,21.193493,72.821953,NULL
kznz011042009,2022-03-21,19:10:00,19:25:00,26.902328,75.794257,26.932328,75.824257,NULL
kzrh689005307,2022-03-18,19:35:00,19:45:00,26.956431,75.776649,27.046431,75.866649,NULL
kzsn474389952,2022-03-16,22:15:00,22:25:00,12.316967,76.603067,12.386967,76.673067,NULL
kzvx918950241,2022-03-07,10:10:00,10:25:00,12.310972,76.659264,12.330972,76.679264,NULL
kzwy082574092,2022-03-08,22:55:00,23:10:00,11.021278,76.995017,11.151278,77.125017,NULL
kzxq992522837,2022-03-15,12:10:00,12:15:00,12.323994,76.626167,12.363994,76.666167,NULL
kzzs184408550,2022-03-04,17:45:00,18:00:00,18.636215,73.751081,18.746215,73.861081,NULL
laeq713085974,2022-03-28,21:15:00,21:20:00,18.994049,72.825203,19.024049,72.855203,NULL
lakr761680304,2022-03-08,19:40:00,19:50:00,12.981615,80.231598,13.111615,80.361598,NULL
lakt588322961,2022-04-02,20:50:00,20:55:00,17.410371,78.437225,17.480371,78.507225,NULL
laly052364040,2022-03-21,09:45:00,10:00:00,13.029198,77.570997,13.039198,77.580997,NULL
larg251421075,2022-03-09,23:30:00,23:35:00,21.173343,72.792731,21.233343,72.852731,NULL
last796029882,2022-03-11,23:25:00,23:30:00,11.022298,76.998349,11.072298,77.048349,NULL
lavz424750452,2022-02-13,11:15:00,11:20:00,15.513150,73.783460,15.533150,73.803460,NULL
lawi721244723,2022-02-16,23:55:00,00:05:00,26.473698,80.352677,26.613698,80.492677,NULL
lawk767210033,2022-02-13,17:10:00,17:15:00,15.303897,73.914336,15.333897,73.944336,NULL
laxo800342893,2022-03-10,20:00:00,20:05:00,13.066762,80.251865,13.146762,80.331865,NULL
layh729492910,2022-04-04,22:35:00,22:50:00,12.323994,76.626167,12.433994,76.736167,NULL
lays561359928,2022-04-02,00:00:00,00:15:00,0.000000,0.000000,0.130000,0.130000,NULL
lazk867331051,2022-04-02,17:40:00,17:50:00,19.121999,72.908493,19.231999,73.018493,NULL
lbac392550024,2022-03-13,12:50:00,13:05:00,12.326356,76.619103,12.366356,76.659103,NULL
lbhw492661004,2022-03-17,23:25:00,23:30:00,18.592718,73.773572,18.642718,73.823572,NULL
lbjp756789098,2022-03-08,21:15:00,21:20:00,13.044694,80.261470,13.154694,80.371470,NULL
lbkq628982436,2022-03-14,23:00:00,23:10:00,12.906229,77.596791,12.986229,77.676791,NULL
lbks725663047,2022-03-05,22:30:00,22:45:00,17.410371,78.437225,17.460371,78.487225,NULL
lbmf598197743,2022-03-26,17:30:00,17:45:00,10.994136,76.963303,11.044136,77.013303,NULL
lbqa402758280,2022-03-21,15:45:00,15:55:00,12.321214,76.621094,12.361214,76.661094,NULL
lbqm150022979,2022-02-14,20:40:00,20:55:00,-26.472001,80.354002,26.582001,80.464002,NULL
lbui872023073,2022-03-18,22:35:00,22:40:00,18.994237,72.825553,19.104237,72.935553,NULL
lbur950487474,2022-04-03,23:55:00,00:10:00,26.902940,75.793007,26.932940,75.823007,NULL
lbyk632380497,2022-03-29,23:35:00,23:50:00,21.183434,72.814492,21.313434,72.944492,NULL
lccf694383483,2022-02-14,21:50:00,22:00:00,30.342509,78.061187,30.482509,78.201187,NULL
lcey117096394,2022-03-09,21:10:00,21:20:00,26.911378,75.789034,26.971378,75.849034,NULL
lcfg827956220,2022-03-21,15:25:00,15:30:00,22.751234,75.889490,22.791234,75.929490,NULL
lcfm697362855,2022-03-13,10:20:00,10:30:00,12.316967,76.603067,12.336967,76.623067,NULL
lcgk008504983,2022-04-04,20:30:00,20:40:00,26.766536,75.837333,26.896536,75.967333,NULL
lcki850151823,2022-03-12,20:25:00,20:30:00,12.297954,76.665169,12.427954,76.795169,NULL
lcma897382130,2022-03-18,19:50:00,19:55:00,13.049645,80.242268,13.129645,80.322268,NULL
lcmo819813117,2022-04-01,23:50:00,23:55:00,26.905287,75.794592,26.935287,75.824592,NULL
lcpp133552546,2022-02-12,23:55:00,00:05:00,22.533662,88.366217,22.613662,88.446217,NULL
lcpu502246532,2022-03-06,18:35:00,18:50:00,22.745049,75.892471,22.825049,75.972471,NULL
lcsm071198895,2022-03-29,23:20:00,23:25:00,11.003669,76.976494,11.083669,77.056494,NULL
lctl892193125,2022-03-29,19:25:00,19:40:00,12.913041,77.683237,13.043041,77.813237,NULL
lcwn330553507,2022-03-04,17:30:00,17:40:00,18.562450,73.916619,18.652450,74.006619,NULL
lczc180690998,2022-03-31,23:30:00,23:40:00,17.440827,78.393391,17.510827,78.463391,NULL
lczg958038469,2022-03-10,17:55:00,18:05:00,21.186884,72.793616,21.256884,72.863616,NULL
ldae637084908,2022-03-13,20:35:00,20:40:00,21.186884,72.793616,21.216884,72.823616,NULL
ldbh278615078,2022-04-06,23:15:00,23:30:00,21.157735,72.768778,21.247735,72.858778,NULL
ldfr027910517,2022-04-06,21:00:00,21:15:00,0.000000,0.000000,0.110000,0.110000,NULL
ldkh164310946,2022-03-21,00:00:00,00:15:00,12.913041,77.683237,12.943041,77.713237,NULL
ldpe803061204,2022-03-08,20:55:00,21:10:00,26.913726,75.752820,27.003726,75.842821,NULL
ldvs354665330,2022-03-24,16:00:00,16:15:00,26.891191,75.802083,26.931191,75.842083,NULL
ldwd679906035,2022-03-27,22:30:00,22:45:00,21.157729,72.768726,21.237729,72.848726,NULL
ldxc139333577,2022-03-19,23:40:00,23:55:00,12.334022,76.618203,12.364022,76.648203,NULL
ldxx648232776,2022-03-21,09:40:00,09:45:00,17.459710,78.368855,17.469710,78.378855,NULL
leba770639097,2022-03-18,17:20:00,17:30:00,19.221315,72.862381,19.351315,72.992381,NULL
lebq239215969,2022-03-15,20:50:00,20:55:00,22.307898,73.167788,22.337898,73.197788,NULL
lebs573080407,2022-02-18,22:10:00,22:20:00,19.866969,75.318894,19.996969,75.448894,NULL
ledx873649251,2022-03-08,22:10:00,22:20:00,23.369746,85.339820,23.439746,85.409820,NULL
leff787822709,2022-03-13,11:45:00,12:00:00,19.178321,72.834715,19.198321,72.854715,NULL
leio461536174,2022-03-31,23:45:00,23:50:00,17.430448,78.418213,17.500448,78.488213,NULL
leli007597763,2022-03-06,17:30:00,17:45:00,19.109300,72.825451,19.189300,72.905451,NULL
lenv993116465,2022-03-27,21:50:00,22:05:00,0.000000,0.000000,0.110000,0.110000,NULL
leoe849200540,2022-02-13,08:50:00,09:05:00,0.000000,0.000000,0.010000,0.010000,NULL
letl915663868,2022-04-01,14:45:00,14:50:00,0.000000,0.000000,0.040000,0.040000,NULL
lets692741783,2022-03-26,14:55:00,15:00:00,17.412330,78.449654,17.452330,78.489654,NULL
letw285954214,2022-03-14,18:55:00,19:05:00,22.761593,75.886362,22.851593,75.976362,NULL
leum727062677,2022-03-26,10:30:00,10:45:00,12.321214,76.621094,12.341214,76.641094,NULL
lexh561348137,2022-04-06,18:55:00,19:05:00,12.949934,77.699386,13.029934,77.779386,NULL
lezb158488142,2022-02-15,08:35:00,08:40:00,30.372202,78.077151,30.392202,78.097151,NULL
lfag581605306,2022-02-15,17:20:00,17:25:00,30.905562,75.832841,30.935562,75.862841,NULL
lfau421894745,2022-03-26,16:00:00,16:10:00,0.000000,0.000000,0.040000,0.040000,NULL
lffd073963657,2022-03-08,23:20:00,23:25:00,18.554382,73.798206,18.684382,73.928206,NULL
lffe175419676,2022-03-23,00:00:00,00:15:00,21.160437,72.774209,21.270437,72.884209,NULL
lfgq216468566,2022-03-03,17:25:00,17:35:00,23.359033,85.325347,23.419033,85.385347,NULL
lfhb157950446,2022-03-13,15:00:00,15:15:00,18.546258,73.904337,18.586258,73.944337,NULL
lfho503260573,2022-03-28,08:40:00,08:45:00,0.000000,0.000000,0.010000,0.010000,NULL
lfkr680811422,2022-02-12,19:25:00,19:30:00,0.000000,0.000000,0.070000,0.070000,NULL
lflb125555478,2022-03-02,20:50:00,21:00:00,17.411028,78.329645,17.521028,78.439645,NULL
lfpm432574547,2022-03-08,21:50:00,21:55:00,22.745536,75.893106,22.855536,76.003106,NULL
lfra509141877,2022-02-14,19:40:00,19:45:00,15.516833,73.768172,15.646833,73.898172,NULL
lfup836393940,2022-03-15,18:55:00,19:10:00,18.546258,73.904337,18.596258,73.954337,NULL
lfvd233482646,2022-03-09,20:55:00,21:10:00,21.175104,72.804342,21.225104,72.854342,NULL
lfve234396055,2022-03-30,08:40:00,08:55:00,12.323194,76.630583,12.343194,76.650583,NULL
lfza093027418,2022-03-12,21:30:00,21:35:00,11.003008,76.975440,11.093008,77.065440,NULL
lfzi188561866,2022-02-11,19:45:00,19:50:00,0.000000,0.000000,0.060000,0.060000,NULL
lgbw411479549,2022-04-03,09:10:00,09:15:00,13.029780,80.208812,13.039780,80.218812,NULL
lgcb078238067,2022-02-15,17:10:00,17:15:00,26.482419,80.320939,26.512419,80.350939,NULL
lgee738117860,2022-03-25,22:10:00,22:15:00,0.000000,0.000000,0.080000,0.080000,NULL
lgff497818491,2022-03-16,20:10:00,20:15:00,19.121999,72.908493,19.231999,73.018493,NULL
lgho898374824,2022-03-28,11:35:00,11:45:00,21.173343,72.792731,21.193343,72.812731,NULL
lgku266112386,2022-02-17,22:35:00,22:45:00,0.000000,0.000000,0.030000,0.030000,NULL
lgmq888905658,2022-03-06,17:20:00,17:25:00,12.316967,76.603067,12.426967,76.713067,NULL
lgnp677263436,2022-03-18,21:20:00,21:35:00,0.000000,0.000000,0.110000,0.110000,NULL
lgnx257689951,2022-03-08,18:20:00,18:25:00,22.320000,73.170000,22.410000,73.260000,NULL
lgof246157253,2022-03-29,20:30:00,20:35:00,13.066762,80.251865,13.136762,80.321865,NULL
lgpr411552255,2022-03-21,17:35:00,17:45:00,12.316967,76.603067,12.346967,76.633067,NULL
lgrz678933880,2022-03-28,14:50:00,15:05:00,19.176269,72.836721,19.216269,72.876721,NULL
lgvl544046649,2022-03-09,22:10:00,22:20:00,0.000000,0.000000,0.050000,0.050000,NULL
lgvw325099371,2022-02-15,21:40:00,21:45:00,19.879631,75.323403,19.939631,75.383403,NULL
lgwf053743321,2022-03-23,18:15:00,18:25:00,19.176269,72.836721,19.246269,72.906721,NULL
lgxh444633569,2022-03-20,19:50:00,19:55:00,22.745049,75.892471,22.855049,76.002471,NULL
lgyn057448138,2022-03-16,20:10:00,20:25:00,22.695207,75.866059,22.785207,75.956059,NULL
lgzn457957462,2022-04-03,18:00:00,18:10:00,17.450851,78.379347,17.510851,78.439347,NULL
lhah969664556,2022-03-16,21:30:00,21:40:00,26.913987,75.752891,26.983987,75.822891,NULL
lhcg251366466,2022-03-30,21:55:00,22:10:00,18.636215,73.751081,18.696215,73.811081,NULL
lhdf669070518,2022-02-12,22:50:00,22:55:00,25.449659,81.839744,25.559659,81.949744,NULL
lhem148111647,2022-02-11,08:50:00,09:05:00,19.876994,75.372353,19.896994,75.392353,NULL
lheo333594331,2022-03-15,17:25:00,17:40:00,12.986047,80.218114,13.016047,80.248114,NULL
lhfo186255622,2022-04-04,20:10:00,20:15:00,0.000000,0.000000,0.130000,0.130000,NULL
lhke473510493,2022-03-19,21:35:00,21:45:00,21.175104,72.804342,21.205104,72.834342,NULL
lhkj415289334,2022-03-19,09:15:00,09:30:00,12.316967,76.603067,12.326967,76.613067,NULL
lhko145631281,2022-04-05,09:25:00,09:35:00,11.021278,76.995017,11.031278,77.005017,NULL
lhok461882419,2022-03-15,11:45:00,11:50:00,18.636215,73.751081,18.646215,73.761081,NULL
lhqg543234944,2022-03-28,19:30:00,19:45:00,19.121999,72.908493,19.171999,72.958493,NULL
lhrv144136255,2022-02-15,09:15:00,09:30:00,30.893081,75.821495,30.913081,75.841495,NULL
lhta698976892,2022-03-07,22:10:00,22:25:00,22.311844,73.165081,22.341844,73.195081,NULL
lhus187289759,2022-03-07,23:20:00,23:30:00,12.980410,77.640489,13.040410,77.700489,NULL
lhvm671437279,2022-03-09,20:40:00,20:55:00,22.311358,73.164798,22.341358,73.194798,NULL
lhzj224035382,2022-02-18,19:10:00,19:15:00,19.878028,75.317475,20.008028,75.447475,NULL
liai045079089,2022-03-10,23:25:00,23:35:00,26.911927,75.797282,27.051927,75.937282,NULL
libi732501950,2022-03-02,23:25:00,23:40:00,12.906229,77.596791,12.986229,77.676791,NULL
libx894848304,2022-03-16,19:30:00,19:45:00,22.753839,75.897429,22.863838,76.007429,NULL
lica069675616,2022-03-07,16:40:00,16:50:00,22.728163,75.884212,22.768163,75.924212,NULL
lidm253462376,2022-03-03,12:00:00,12:05:00,17.429585,78.392621,17.439585,78.402621,NULL
lifh604608424,2022-03-06,21:20:00,21:35:00,18.536562,73.896485,18.626562,73.986485,NULL
ligq612964184,2022-03-12,17:50:00,18:05:00,19.121999,72.908493,19.201999,72.988493,NULL
lihl233097101,2022-03-17,22:40:00,22:55:00,0.000000,0.000000,0.050000,0.050000,NULL
lihq948208577,2022-03-26,11:50:00,12:00:00,11.021278,76.995017,11.041278,77.015017,NULL
liiv859791787,2022-03-21,19:45:00,20:00:00,13.045479,80.233110,13.095479,80.283110,NULL
lijt018981689,2022-03-08,18:40:00,18:50:00,26.902940,75.793007,26.972940,75.863007,NULL
likm769613260,2022-04-01,09:55:00,10:05:00,23.371292,85.327872,23.381292,85.337872,NULL
linu089149477,2022-02-17,20:40:00,20:45:00,30.899992,75.831338,30.949992,75.881338,NULL
lirb724946963,2022-03-10,18:20:00,18:25:00,11.026117,76.944652,11.106117,77.024652,NULL
litd238218026,2022-03-14,18:35:00,18:50:00,22.725748,75.898497,22.815748,75.988497,NULL
litq072381670,2022-02-18,23:40:00,23:50:00,30.895204,75.822103,30.985204,75.912103,NULL
lizs140453639,2022-03-05,12:25:00,12:40:00,21.185047,72.808590,21.225047,72.848590,NULL
ljag830622915,2022-03-03,22:25:00,22:35:00,0.000000,0.000000,0.030000,0.030000,NULL
ljbk690651704,2022-03-24,11:30:00,11:45:00,12.310972,76.659264,12.320972,76.669264,NULL
ljep947754095,2022-03-16,17:55:00,18:00:00,17.440827,78.393391,17.510827,78.463391,NULL
ljfy543933323,2022-03-29,19:55:00,20:10:00,19.126630,72.829976,19.206630,72.909976,NULL
ljgp550489562,2022-03-29,22:55:00,23:00:00,26.911927,75.797282,27.051927,75.937282,NULL
ljid595163947,2022-03-25,23:10:00,23:20:00,12.284747,76.625861,12.364747,76.705861,NULL
ljir091036945,2022-04-03,14:40:00,14:45:00,19.055831,72.833984,19.095831,72.873984,NULL
ljma738183350,2022-03-29,19:35:00,19:50:00,17.433809,78.386744,17.563809,78.516744,NULL
ljnv231960130,2022-03-20,22:45:00,22:50:00,26.905287,75.794592,26.985287,75.874592,NULL
ljpj528376472,2022-03-20,22:25:00,22:40:00,11.001753,76.986241,11.091753,77.076241,NULL
ljpq270273618,2022-03-14,21:50:00,22:00:00,13.064181,80.236442,13.154181,80.326442,NULL
ljrh820180259,2022-03-28,21:15:00,21:20:00,18.994237,72.825553,19.044237,72.875553,NULL
lkdh410173003,2022-03-14,21:55:00,22:10:00,13.045479,80.233110,13.115479,80.303110,NULL
lkds207431601,2022-03-11,19:15:00,19:20:00,12.975996,80.221898,13.035996,80.281898,NULL
lkei028811581,2022-03-27,21:45:00,21:50:00,22.732225,75.874765,22.812225,75.954765,NULL
lkfp928924830,2022-04-05,21:10:00,21:25:00,18.516216,73.842527,18.576216,73.902527,NULL
lkfs145352387,2022-03-23,17:10:00,17:20:00,26.956431,75.776649,27.086431,75.906649,NULL
lkgu052277921,2022-03-29,18:45:00,18:50:00,13.027018,80.254791,13.107018,80.334791,NULL
lkil051405143,2022-02-12,17:30:00,17:40:00,26.473698,80.352677,26.553698,80.432677,NULL
lkim578970224,2022-03-11,19:25:00,19:35:00,12.972161,77.596014,13.032161,77.656014,NULL
lkll367559335,2022-03-26,23:00:00,23:10:00,11.026117,76.944652,11.056117,76.974652,NULL
lknn263594848,2022-02-11,21:35:00,21:40:00,26.483042,80.317833,26.533042,80.367833,NULL
lkre965151030,2022-03-25,20:20:00,20:25:00,13.044694,80.261470,13.124694,80.341470,NULL
lksw665199942,2022-03-11,09:55:00,10:10:00,26.846156,75.802300,26.856156,75.812300,NULL
lktl914389522,2022-03-01,17:25:00,17:40:00,18.636215,73.751081,18.666215,73.781081,NULL
lkwe721808877,2022-03-19,13:45:00,13:50:00,17.483216,78.552111,17.523216,78.592111,NULL
lkwf998011992,2022-03-06,23:30:00,23:40:00,12.323994,76.626167,12.393994,76.696167,NULL
lkxm043821530,2022-03-20,20:50:00,21:00:00,10.961850,76.971082,11.031850,77.041082,NULL
llaz783699020,2022-03-15,11:45:00,12:00:00,12.933284,77.615428,12.943284,77.625428,NULL
llbi438277400,2022-03-03,08:30:00,08:40:00,12.316967,76.603067,12.326967,76.613067,NULL
llca932144590,2022-04-06,20:00:00,20:15:00,12.334022,76.618203,12.404022,76.688203,NULL
lled120061331,2022-03-24,13:00:00,13:15:00,21.160522,72.771477,21.200522,72.811477,NULL
llei947898371,2022-03-16,21:40:00,21:55:00,0.000000,0.000000,0.080000,0.080000,NULL
llgk631278832,2022-03-28,11:50:00,12:05:00,22.753659,75.903365,22.773659,75.923365,NULL
llgy900816595,2022-02-12,21:55:00,22:00:00,19.874103,75.368419,19.964103,75.458419,NULL
llio867927147,2022-03-17,10:10:00,10:20:00,22.310329,73.169083,22.320329,73.179083,NULL
llnb511618365,2022-03-10,18:45:00,18:55:00,22.745536,75.893106,22.835536,75.983106,NULL
llnx989721586,2022-03-16,18:40:00,18:50:00,12.323225,76.630028,12.453225,76.760028,NULL
llow419157478,2022-03-20,19:40:00,19:45:00,11.003681,76.975525,11.083681,77.055525,NULL
llph151522837,2022-03-24,11:35:00,11:45:00,12.970324,77.645748,12.980324,77.655748,NULL
lluh662211905,2022-03-10,17:25:00,17:35:00,12.933298,77.614293,13.043298,77.724293,NULL
llvg850233788,2022-04-02,20:45:00,20:50:00,13.022394,80.242439,13.102394,80.322439,NULL
llzn483115198,2022-03-23,19:00:00,19:05:00,18.543626,73.905101,18.653626,74.015101,NULL
llzq010368138,2022-03-15,17:20:00,17:25:00,19.121999,72.908493,19.151999,72.938493,NULL
lmam222460100,2022-03-14,21:15:00,21:30:00,11.003669,76.976494,11.073669,77.046494,NULL
lmch629229685,2022-02-12,17:45:00,18:00:00,19.875016,75.322405,19.945016,75.392405,NULL
lmdx958191158,2022-03-15,09:30:00,09:45:00,18.520016,73.830547,18.530016,73.840547,NULL
lmez010960510,2022-03-28,10:10:00,10:20:00,18.994049,72.825203,19.014049,72.845203,NULL
lmfu333544668,2022-03-07,22:35:00,22:40:00,22.307898,73.167788,22.357898,73.217788,NULL
lmmw269814056,2022-02-17,22:40:00,22:55:00,30.895204,75.822103,30.945204,75.872103,NULL
lmop404805897,2022-02-17,11:55:00,12:00:00,22.552996,88.352310,22.572996,88.372310,NULL
lmpc774243107,2022-03-16,17:40:00,17:55:00,12.311072,76.654878,12.421072,76.764878,NULL
lmpw581592516,2022-02-16,18:35:00,18:40:00,25.457687,81.835585,25.597687,81.975585,NULL
lmqr538162370,2022-02-18,20:00:00,20:05:00,25.453436,81.833167,25.593436,81.973167,NULL
lmri025150326,2022-03-16,20:30:00,20:35:00,22.745536,75.893106,22.855536,76.003106,NULL
lmsy246088843,2022-03-01,17:35:00,17:40:00,23.369746,85.339820,23.419746,85.389820,NULL
lmui964486050,2022-02-17,21:45:00,21:50:00,23.234249,77.434007,23.264249,77.464007,NULL
lmvb859557349,2022-02-12,20:25:00,20:35:00,27.157772,78.047250,27.237772,78.127250,NULL
lmvl935039573,2022-04-05,18:35:00,18:40:00,21.171060,72.789292,21.201060,72.819292,NULL
lmwn813729997,2022-02-11,09:45:00,09:55:00,0.000000,0.000000,0.010000,0.010000,NULL
lmxk068662217,2022-03-19,13:00:00,13:10:00,11.022169,76.999594,11.062169,77.039594,NULL
lmxn002468658,2022-03-26,08:20:00,08:25:00,11.021278,76.995017,11.031278,77.005017,NULL
lmyq524334587,2022-03-21,08:20:00,08:30:00,11.000762,76.981876,11.020762,77.001876,NULL
